Q#324 - >GPK93_03g03430	non-specific	349289	7	53	3.41202e-07	44.43	cd18639	CD_SUV39H1_like	 - 	cl28914	chromodomain of histone methyltransferase SUV39H1, and similar proteins. CHRomatin Organization Modifier (chromo) domain of human SUV39H1, a histone lysine methyltransferase (HMT) which catalyzes di- and tri-methylation of lysine 9 of histone H3 (H3K9me2/3), leading to heterochromatin formation and gene silencing. H3K9me2/3 represents a specific mark for epigenetic transcriptional repression by recruiting HP1 (CBX1, CBX3, and/or CBX5) proteins to methylated histones. SUV39H1 mainly functions in heterochromatin regions. The human SUV39H1/2, histone H3K9 methyltransferases, are the mammalian homologs of Drosophila Su(var)3-9 and Schizosaccharomyces pombe Clr4. SUV39H1 contains a chromodomain at its N-terminus and a SET domain at its C-terminus. Although the SET domain performs the catalytic activity, the chromodomain of SUV39H1 is essential for the catalytic activity of SUV39H1. A chromodomain is a conserved region of about 50 amino acids, found in a variety of chromosomal proteins, and which appears to play a role in the functional organization of the eukaryotic nucleus. The chromodomain is implicated in the binding, of the proteins in which it is found, to methylated histone tails and maybe RNA. A chromodomain may occur as a single instance, in a tandem arrangement, or followed by a related chromo shadow domain.
Q#324 - >GPK93_03g03430	non-specific	349285	6	53	1.68409e-06	43.0699	cd18635	CD_CMT3_like	 - 	cl28914	chromodomain of chromomethylase 3, and similar proteins. CHRomatin Organization Modifier (chromo) domain of DNA (cytosine-5)-methyltransferase chromomethylase 3 (CMT3, EC:2.1.1.37), and similar proteins. CMT3 is primarily a CHG (where H is either A, T or C) methyltransferase and is predominantly expressed in actively replicating cells. The protein is involved in preferentially methylating transposon-related sequences, reducing their mobility. Studies suggest that in order to target DNA methylation, CMT3 associates with H3K9me2-containing nucleosomes through binding of its BAH- and chromo-domains to H3K9me2. A chromodomain is a conserved region of about 50 amino acids, found in a variety of chromosomal proteins, and which appears to play a role in the functional organization of the eukaryotic nucleus. The chromodomain is implicated in the binding, of the proteins in which it is found, to methylated histone tails and maybe RNA. A chromodomain may occur as a single instance, in a tandem arrangement, or followed by a related chromo shadow domain.
Q#324 - >GPK93_03g03430	non-specific	349283	6	55	5.24488e-06	41.5017	cd18633	CD_MMP8	 - 	cl28914	chromodomain of M-phase phosphoprotein 8. The chromodomain of M-phase phosphoprotein 8 (MPP8), a component of the RanBPM-containing large protein complex, binds methylated H3K9. This may in turn recruit the H3K9 methyltransferases GLP and ESET, and DNA methyltransferase 3A to the promoter of the E-cadherin gene, mediating the E-cadherin gene silencing and promoting tumor cell motility and invasion. A chromodomain is a conserved region of about 50 amino acids, found in a variety of chromosomal proteins, and which appears to play a role in the functional organization of the eukaryotic nucleus. The chromodomain is implicated in the binding, of the proteins in which it is found, to methylated histone tails and maybe RNA. A chromodomain may occur as a single instance, in a tandem arrangement, or followed by a related chromo shadow domain.
Q#382 - >GPK93_03g04030	non-specific	409865	99	166	2.65943e-09	51.4264	cd12431	RRM_ALKBH8	 - 	cl17169	RNA recognition motif (RRM) found in alkylated DNA repair protein alkB homolog 8 (ALKBH8) and similar proteins. This subfamily corresponds to the RRM of ALKBH8, also termed alpha-ketoglutarate-dependent dioxygenase ABH8, or S-adenosyl-L-methionine-dependent tRNA methyltransferase ABH8, expressed in various types of human cancers. It is essential in urothelial carcinoma cell survival mediated by NOX-1-dependent ROS signals. ALKBH8 has also been identified as a tRNA methyltransferase that catalyzes methylation of tRNA to yield 5-methylcarboxymethyl uridine (mcm5U) at the wobble position of the anticodon loop. Thus, ALKBH8 plays a crucial role in the DNA damage survival pathway through a distinct mechanism involving the regulation of tRNA modification. ALKBH8 localizes to the cytoplasm. It contains the characteristic AlkB domain that is composed of a tRNA methyltransferase motif, a motif homologous to the bacterial AlkB DNA/RNA repair enzyme, and a dioxygenase catalytic core domain encompassing cofactor-binding sites for iron and 2-oxoglutarate. In addition, unlike other AlkB homologs, ALKBH8 contains an N-terminal RNA recognition motif (RRM), also termed RBD (RNA binding domain) or RNP (ribonucleoprotein domain), and a C-terminal S-adenosylmethionine (SAM)-dependent methyltransferase (MT) domain. 
Q#411 - >GPK93_03g04320	superfamily	451276	77	160	4.87145e-24	89.1297	cl21498	SANT superfamily	 - 	 - 	N/A. This domain, approximately 90 residues, is mainly found in DNA methyltransferase 1-associated protein 1 (DAMP1) that plays an important role in development and maintenace of genome integrity in various mammalia species. It mainly consists of tandem repeats of three alpha-helices that are arranged in a helix-turn-helix motif and shows a structual similarity with SANT domain and Myb DNA-binding domain, indicating it contains a putative DNA binding site.
Q#523 - >GPK93_04g05530	superfamily	450167	6	277	1.40028e-134	382.044	cl17173	AdoMet_MTases superfamily	 - 	 - 	N/A. This family appears to have methyltransferase activity.
Q#523 - >GPK93_04g05530	specific	223109	3	275	3.11467e-101	296.054	COG0030	RsmA	 - 	cl42997	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)  [Translation, ribosomal structure and biogenesis]. 
Q#523 - >GPK93_04g05530	superfamily	223109	3	275	3.11467e-101	296.054	cl42997	RsmA superfamily	 - 	 - 	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)  [Translation, ribosomal structure and biogenesis]. 
Q#523 - >GPK93_04g05530	non-specific	237852	5	274	2.31363e-84	253.285	PRK14896	ksgA	 - 	cl17173	16S ribosomal RNA methyltransferase A. 
Q#523 - >GPK93_04g05530	specific	273252	5	270	2.93879e-82	247.529	TIGR00755	ksgA	 - 	cl17173	ribosomal RNA small subunit methyltransferase A. In both E. coli and Saccharomyces cerevisiae, this protein is responsible for the dimethylation of two adjacent adenosine residues in a conserved hairpin of 16S rRNA in bacteria, 18S rRNA in eukaryotes. This adjacent dimethylation is the only rRNA modification shared by bacteria and eukaryotes. A single member of this family is present in each of the first 20 completed microbial genomes. This protein is essential in yeast, but not in E. coli, where its deletion leads to resistance to the antibiotic kasugamycin. Alternate name: S-adenosylmethionine--6-N',N'-adenosyl (rRNA) dimethyltransferase [Protein synthesis, tRNA and rRNA base modification]
Q#523 - >GPK93_04g05530	specific	128898	20	187	8.33559e-69	210.445	smart00650	rADc	 - 	cl17173	Ribosomal RNA adenine dimethylases. 
Q#523 - >GPK93_04g05530	non-specific	395321	5	272	2.46037e-66	207.218	pfam00398	RrnaAD	 - 	cl17173	Ribosomal RNA adenine dimethylase. 
Q#523 - >GPK93_04g05530	specific	100107	35	120	1.23083e-10	57.4398	cd02440	AdoMet_MTases	 - 	cl17173	S-adenosylmethionine-dependent methyltransferases (SAM or AdoMet-MTase), class I;  AdoMet-MTases are enzymes that use S-adenosyl-L-methionine (SAM or AdoMet) as a substrate for methyltransfer, creating the product S-adenosyl-L-homocysteine (AdoHcy). There are at least five structurally distinct families of AdoMet-MTases, class I being the largest and most diverse. Within this class enzymes can be classified by different substrate specificities (small molecules, lipids, nucleic acids, etc.) and different target atoms for methylation (nitrogen, oxygen, carbon, sulfur, etc.).
Q#523 - >GPK93_04g05530	non-specific	237872	22	108	2.44543e-08	52.5937	PRK14968	PRK14968	C	cl17173	putative methyltransferase; Provisional
Q#523 - >GPK93_04g05530	non-specific	433377	36	105	1.52439e-07	48.3443	pfam13649	Methyltransf_25	C	cl17173	Methyltransferase domain. This family appears to be a methyltransferase domain.
Q#523 - >GPK93_04g05530	non-specific	400515	37	105	5.38654e-07	46.9773	pfam08242	Methyltransf_12	C	cl17173	Methyltransferase domain. Members of this family are SAM dependent methyltransferases.
Q#523 - >GPK93_04g05530	non-specific	236467	20	108	7.13025e-07	49.39	PRK09328	PRK09328	NC	cl17173	N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase; Provisional
Q#523 - >GPK93_04g05530	non-specific	225443	21	108	1.40363e-06	48.4867	COG2890	HemK	NC	cl34511	Methylase of polypeptide chain release factors [Translation, ribosomal structure and biogenesis]. 
Q#523 - >GPK93_04g05530	superfamily	225443	21	108	1.40363e-06	48.4867	cl34511	HemK superfamily	NC	 - 	Methylase of polypeptide chain release factors [Translation, ribosomal structure and biogenesis]. 
Q#523 - >GPK93_04g05530	non-specific	226562	34	106	5.37757e-06	46.4321	COG4076	COG4076	C	cl44002	Predicted RNA methylase  [General function prediction only]. 
Q#523 - >GPK93_04g05530	superfamily	226562	34	106	5.37757e-06	46.4321	cl44002	COG4076 superfamily	C	 - 	Predicted RNA methylase  [General function prediction only]. 
Q#529 - >GPK93_04g05590	non-specific	411818	95	168	1.43959e-11	59.5437	cd22390	KH-I_Dim2p_like_rpt2	C	cl00098	second type I K homology (KH) RNA-binding domain found in Pyrococcus horikoshii Dim2p and similar proteins. The family includes a group of conserved KH domain-containing protein mainly from archaea, such as Dim2p homologues from Pyrococcus horikoshii and Aeropyrum pernix. Dim2p acts as a preribosomal RNA processing factor that has been identified as an essential protein for the maturation of 40S ribosomal subunit in Saccharomyces cerevisiae. It is required for the cleavage at processing site A2 to generate the pre-20S rRNA and for the dimethylation of the 18S rRNA by 18S rRNA dimethyltransferase, Dim1p. Dim2p contains two K-homology (KH) RNA-binding domains. The model corresponds to the second one.
Q#540 - >GPK93_04g05710	non-specific	438123	188	229	8.9222e-11	55.6252	cd16460	RING-H2_DZIP3	 - 	cl17238	RING finger, H2 subclass, found in DAZ (deleted in azoospermia)-interacting protein 3 (DZIP3) and similar proteins. DZIP3, also known as RNA-binding ubiquitin ligase of 138 kDa (RUL138) or 2A-HUB protein, is an RNA-binding E3 ubiquitin-protein ligase that interacts with coactivator-associated arginine methyltransferase 1 (CARM1) and acts as a transcriptional coactivator of estrogen receptor (ER) alpha. It is also a histone H2A ubiquitin ligase that catalyzes monoubiquitination of H2A at lysine 119, functioning as a combinatorial component of the repression machinery required for repressing a specific chemokine gene expression program, critically modulating migratory responses to Toll-like receptors (TLR) activation. DZIP3 contains a C3H2C3-type RING-H2 finger at the C-terminus.
Q#541 - >GPK93_04g05720	specific	225318	51	353	3.84518e-78	243.387	COG2520	Trm5	 - 	cl34477	tRNA G37 N-methylase Trm5 [Translation, ribosomal structure and biogenesis]. 
Q#541 - >GPK93_04g05720	superfamily	225318	51	353	3.84518e-78	243.387	cl34477	Trm5 superfamily	 - 	 - 	tRNA G37 N-methylase Trm5 [Translation, ribosomal structure and biogenesis]. 
Q#541 - >GPK93_04g05720	non-specific	237872	197	262	2.28042e-08	53.3641	PRK14968	PRK14968	C	cl17173	putative methyltransferase; Provisional
Q#541 - >GPK93_04g05720	superfamily	450167	197	262	2.28042e-08	53.3641	cl17173	AdoMet_MTases superfamily	C	 - 	N/A. This family appears to have methyltransferase activity.
Q#541 - >GPK93_04g05720	specific	100107	210	294	7.11101e-06	44.3431	cd02440	AdoMet_MTases	C	cl17173	S-adenosylmethionine-dependent methyltransferases (SAM or AdoMet-MTase), class I;  AdoMet-MTases are enzymes that use S-adenosyl-L-methionine (SAM or AdoMet) as a substrate for methyltransfer, creating the product S-adenosyl-L-homocysteine (AdoHcy). There are at least five structurally distinct families of AdoMet-MTases, class I being the largest and most diverse. Within this class enzymes can be classified by different substrate specificities (small molecules, lipids, nucleic acids, etc.) and different target atoms for methylation (nitrogen, oxygen, carbon, sulfur, etc.).
Q#645 - >GPK93_04g06790	specific	143621	32	200	3.18302e-19	82.841	cd07470	CYTH-like_mRNA_RTPase	 - 	cl11964	CYTH-like mRNA triphosphatase (RTPase) component of the mRNA capping apparatus. This subgroup includes fungal and protozoal RTPases. RTPase catalyzes the first step in the mRNA cap formation process, the removal of the gamma-phosphate of  triphosphate terminated pre-mRNA. This activity is metal-dependent. The 5'-end of the resulting mRNA diphosphate is subsequently capped with GMP by RNA guanylytransferase, and then further modified by one or more methyltransferases. The mRNA cap-forming activity is an essential step in mRNA processing. The RTPases are not conserved among eukarya. The structure and mechanism of this fungal RTPase domain group is different from that of higher eukaryotes. This subgroup belongs to the CYTH/triphosphate tunnel metalloenzyme (TTM)-like superfamily, whose enzymes have a unique active site located within an eight-stranded beta barrel. The RTPase domain of the mimivirus RTPase-GTase fusion mRNA capping enzyme also belongs to this subgroup.
Q#700 - >GPK93_05g07380	superfamily	451276	220	264	6.59975e-09	51.355	cl21498	SANT superfamily	 - 	 - 	N/A. This domain, approximately 90 residues, is mainly found in DNA methyltransferase 1-associated protein 1 (DAMP1) that plays an important role in development and maintenace of genome integrity in various mammalia species. It mainly consists of tandem repeats of three alpha-helices that are arranged in a helix-turn-helix motif and shows a structual similarity with SANT domain and Myb DNA-binding domain, indicating it contains a putative DNA binding site.
Q#765 - >GPK93_05g08050	non-specific	350790	526	669	3.28377e-07	51.408	cd18032	DEXHc_RE_I_III_res	 - 	cl28899	DEXH-box helicase domain of type III restriction enzyme res subunit. Members of this model includes both type I and type III restriction enzymes. Both are hetero-oligomeric proteins. Type I REs are encoded by three closely linked genes: a specificity subunit (HsdS or S) for recognizing a DNA sequence, a methylation subunit (HsdM or M) for methylating the recognized target bases, and a restriction subunit (HsdR or R) for the translocation and random cleavage of non-methylated DNA. They show diverse catalytic activities, including methyltransferase (MTase), ATP hydrolase (ATPase), DNA translocation and restriction activities. These enzymes cut at a site that differs, and is a random distance (at least 1000 bp) away, from their recognition site. Cleavage at these random sites follows a process of DNA translocation, which shows that these enzymes are also molecular motors. The recognition site is asymmetrical and is composed of two specific portions: one containing 3-4 nucleotides, and another containing 4-5 nucleotides, separated by a non-specific spacer of about 6-8 nucleotides. Type III enzymes are composed of two subunits, Res and Mod. The Mod subunit recognizes the DNA sequence specific for the system and is a modification methyltransferase; as such, it is functionally equivalent to the M and S subunits of type I restriction endonucleases. Res is required for restriction, although it has no enzymatic activity on its own. Type III enzymes recognize short 5-6 bp-long asymmetric DNA sequences and cleave 25-27 bp downstream to leave short, single-stranded 5' protrusions. They require the presence of two inversely oriented unmethylated recognition sites for restriction to occur. These enzymes methylate only one strand of the DNA, at the N-6 position of adenosyl residues, so newly replicated DNA will have only one strand methylated, which is sufficient to protect against restriction. Both type I and type III REs are members of the DEAD-like helicase superfamily, a diverse family of proteins involved in ATP-dependent RNA or DNA unwinding. This domain contains the ATP-binding region.
Q#766 - >GPK93_05g08060	specific	433377	52	150	1.97466e-15	69.5303	pfam13649	Methyltransf_25	 - 	cl17173	Methyltransferase domain. This family appears to be a methyltransferase domain.
Q#766 - >GPK93_05g08060	superfamily	450167	52	150	1.97466e-15	69.5303	cl17173	AdoMet_MTases superfamily	 - 	 - 	N/A. This family appears to have methyltransferase activity.
Q#766 - >GPK93_05g08060	non-specific	429883	52	155	1.78215e-14	66.9197	pfam08241	Methyltransf_11	 - 	cl17173	Methyltransferase domain. Members of this family are SAM dependent methyltransferases.
Q#766 - >GPK93_05g08060	specific	100107	51	159	9.06812e-09	51.6619	cd02440	AdoMet_MTases	 - 	cl17173	S-adenosylmethionine-dependent methyltransferases (SAM or AdoMet-MTase), class I;  AdoMet-MTases are enzymes that use S-adenosyl-L-methionine (SAM or AdoMet) as a substrate for methyltransfer, creating the product S-adenosyl-L-homocysteine (AdoHcy). There are at least five structurally distinct families of AdoMet-MTases, class I being the largest and most diverse. Within this class enzymes can be classified by different substrate specificities (small molecules, lipids, nucleic acids, etc.) and different target atoms for methylation (nitrogen, oxygen, carbon, sulfur, etc.).
Q#766 - >GPK93_05g08060	non-specific	273953	52	151	2.21864e-08	53.0593	TIGR02072	BioC	C	cl37044	malonyl-acyl carrier protein O-methyltransferase BioC. This enzyme, which is found in biotin biosynthetic gene clusters in proteobacteria, firmicutes, green-sulfur bacteria, fusobacterium and bacteroides, carries out an enzymatic step prior to the formation of pimeloyl-CoA, namely O-methylation of the malonyl group preferentially while on acyl carrier protein. The enzyme is recognizable as a methyltransferase by homology. [Biosynthesis of cofactors, prosthetic groups, and carriers, Biotin]
Q#766 - >GPK93_05g08060	superfamily	273953	52	151	2.21864e-08	53.0593	cl37044	BioC superfamily	C	 - 	malonyl-acyl carrier protein O-methyltransferase BioC. This enzyme, which is found in biotin biosynthetic gene clusters in proteobacteria, firmicutes, green-sulfur bacteria, fusobacterium and bacteroides, carries out an enzymatic step prior to the formation of pimeloyl-CoA, namely O-methylation of the malonyl group preferentially while on acyl carrier protein. The enzyme is recognizable as a methyltransferase by homology. [Biosynthesis of cofactors, prosthetic groups, and carriers, Biotin]
Q#766 - >GPK93_05g08060	non-specific	432656	200	245	1.75154e-07	47.6235	pfam12589	WBS_methylT	N	cl13964	Methyltransferase involved in Williams-Beuren syndrome. This domain family is found in eukaryotes, and is typically between 72 and 83 amino acids in length. The family is found in association with pfam08241. This family is made up of S-adenosylmethionine-dependent methyltransferases. The proteins are deleted in Williams-Beuren syndrome (WBS), a complex developmental disorder with multisystemic manifestations including supravalvular aortic stenosis (SVAS) and a specific cognitive phenotype.
Q#766 - >GPK93_05g08060	superfamily	432656	200	245	1.75154e-07	47.6235	cl13964	WBS_methylT superfamily	N	 - 	Methyltransferase involved in Williams-Beuren syndrome. This domain family is found in eukaryotes, and is typically between 72 and 83 amino acids in length. The family is found in association with pfam08241. This family is made up of S-adenosylmethionine-dependent methyltransferases. The proteins are deleted in Williams-Beuren syndrome (WBS), a complex developmental disorder with multisystemic manifestations including supravalvular aortic stenosis (SVAS) and a specific cognitive phenotype.
Q#766 - >GPK93_05g08060	non-specific	404385	46	169	2.84481e-07	48.9635	pfam13489	Methyltransf_23	C	cl17173	Methyltransferase domain. This family appears to be a methyltransferase domain.
Q#766 - >GPK93_05g08060	non-specific	225136	45	157	8.12914e-06	45.718	COG2226	UbiE	NC	cl43651	Ubiquinone/menaquinone biosynthesis C-methylase UbiE [Coenzyme transport and metabolism]. 
Q#766 - >GPK93_05g08060	superfamily	225136	45	157	8.12914e-06	45.718	cl43651	UbiE superfamily	NC	 - 	Ubiquinone/menaquinone biosynthesis C-methylase UbiE [Coenzyme transport and metabolism]. 
Q#2 - >GPK93_05g08130	non-specific	426278	263	336	1.22584e-19	81.7622	pfam01472	PUA	 - 	cl00607	PUA domain. The PUA domain named after Pseudouridine synthase and Archaeosine transglycosylase, was detected in archaeal and eukaryotic pseudouridine synthases, archaeal archaeosine synthases, a family of predicted ATPases that may be involved in RNA modification, a family of predicted archaeal and bacterial rRNA methylases. Additionally, the PUA domain was detected in a family of eukaryotic proteins that also contain a domain homologous to the translation initiation factor eIF1/SUI1; these proteins may comprise a novel type of translation factors. Unexpectedly, the PUA domain was detected also in bacterial and yeast glutamate kinases; this is compatible with the demonstrated role of these enzymes in the regulation of the expression of other genes. It is predicted that the PUA domain is an RNA binding domain.
Q#2 - >GPK93_05g08130	non-specific	409289	263	332	1.10834e-09	54.2246	cd07953	PUA	 - 	cl41741	PUA RNA binding domain. The PUA (PseudoUridine synthase and Archaeosine transglycosylase) domain was detected in archaeal and eukaryotic pseudouridine synthases, archaeal archaeosine synthases, a family of predicted ATPases that may be involved in RNA modification, and a family of predicted archaeal and bacterial rRNA methylases. Additionally, the PUA domain was detected in a family of eukaryotic proteins that also contain a domain homologous to the translation initiation factor eIF1/SUI1; these proteins may comprise a novel type of translation factors. Unexpectedly, the PUA domain was also found in bacterial and yeast glutamate kinases; this is compatible with the demonstrated role of these enzymes in regulating the expression of other genes. It has been shown that the PUA domain acts as an RNA binding domain in at least some of the proteins involved in RNA metabolism.
Q#32 - >GPK93_05g08430	non-specific	350790	84	190	1.75207e-07	50.6376	cd18032	DEXHc_RE_I_III_res	C	cl28899	DEXH-box helicase domain of type III restriction enzyme res subunit. Members of this model includes both type I and type III restriction enzymes. Both are hetero-oligomeric proteins. Type I REs are encoded by three closely linked genes: a specificity subunit (HsdS or S) for recognizing a DNA sequence, a methylation subunit (HsdM or M) for methylating the recognized target bases, and a restriction subunit (HsdR or R) for the translocation and random cleavage of non-methylated DNA. They show diverse catalytic activities, including methyltransferase (MTase), ATP hydrolase (ATPase), DNA translocation and restriction activities. These enzymes cut at a site that differs, and is a random distance (at least 1000 bp) away, from their recognition site. Cleavage at these random sites follows a process of DNA translocation, which shows that these enzymes are also molecular motors. The recognition site is asymmetrical and is composed of two specific portions: one containing 3-4 nucleotides, and another containing 4-5 nucleotides, separated by a non-specific spacer of about 6-8 nucleotides. Type III enzymes are composed of two subunits, Res and Mod. The Mod subunit recognizes the DNA sequence specific for the system and is a modification methyltransferase; as such, it is functionally equivalent to the M and S subunits of type I restriction endonucleases. Res is required for restriction, although it has no enzymatic activity on its own. Type III enzymes recognize short 5-6 bp-long asymmetric DNA sequences and cleave 25-27 bp downstream to leave short, single-stranded 5' protrusions. They require the presence of two inversely oriented unmethylated recognition sites for restriction to occur. These enzymes methylate only one strand of the DNA, at the N-6 position of adenosyl residues, so newly replicated DNA will have only one strand methylated, which is sufficient to protect against restriction. Both type I and type III REs are members of the DEAD-like helicase superfamily, a diverse family of proteins involved in ATP-dependent RNA or DNA unwinding. This domain contains the ATP-binding region.
Q#41 - >GPK93_05g08520	non-specific	409289	82	158	8.16759e-13	60.3878	cd07953	PUA	 - 	cl41741	PUA RNA binding domain. The PUA (PseudoUridine synthase and Archaeosine transglycosylase) domain was detected in archaeal and eukaryotic pseudouridine synthases, archaeal archaeosine synthases, a family of predicted ATPases that may be involved in RNA modification, and a family of predicted archaeal and bacterial rRNA methylases. Additionally, the PUA domain was detected in a family of eukaryotic proteins that also contain a domain homologous to the translation initiation factor eIF1/SUI1; these proteins may comprise a novel type of translation factors. Unexpectedly, the PUA domain was also found in bacterial and yeast glutamate kinases; this is compatible with the demonstrated role of these enzymes in regulating the expression of other genes. It has been shown that the PUA domain acts as an RNA binding domain in at least some of the proteins involved in RNA metabolism.
Q#41 - >GPK93_05g08520	specific	426278	82	159	5.55063e-11	55.5686	pfam01472	PUA	 - 	cl00607	PUA domain. The PUA domain named after Pseudouridine synthase and Archaeosine transglycosylase, was detected in archaeal and eukaryotic pseudouridine synthases, archaeal archaeosine synthases, a family of predicted ATPases that may be involved in RNA modification, a family of predicted archaeal and bacterial rRNA methylases. Additionally, the PUA domain was detected in a family of eukaryotic proteins that also contain a domain homologous to the translation initiation factor eIF1/SUI1; these proteins may comprise a novel type of translation factors. Unexpectedly, the PUA domain was detected also in bacterial and yeast glutamate kinases; this is compatible with the demonstrated role of these enzymes in the regulation of the expression of other genes. It is predicted that the PUA domain is an RNA binding domain.
Q#74 - >GPK93_06g08900	non-specific	438256	5	62	9.43609e-06	42.674	cd16594	RING-HC_TRIM7-like_C-IV	 - 	cl17238	RING finger, HC subclass, found in tripartite motif-containing proteins, TRIM7, TRIM11 and TRIM27, and similar proteins. TRIM7, TRIM11 and TRIM27, closely related tripartite motif-containing proteins, belong to the C-IV subclass of the TRIM (tripartite motif) family of proteins that are defined by their N-terminal RBCC (RING, Bbox, and coiled coil) domains, including three consecutive zinc-binding domains, a C3HC4-type RING-HC finger, Bbox2, and a coiled coil region, as well as a SPRY/B30.2 domain positioned C-terminal to the RBCC domain. TRIM7, also known as glycogenin-interacting protein (GNIP) or RING finger protein 90 (RNF90), is an E3 ubiquitin-protein ligase that mediates c-Jun/AP-1 activation by Ras signalling. Its phosphorylation and activation by MSK1 in response to direct activation by the Ras-Raf-MEK-ERK pathway can stimulate TRIM7 E3 ubiquitin ligase activity in mediating Lys63-linked ubiquitination of the AP-1 coactivator RACO-1, leading to RACO-1 protein stabilization. Moreover, TRIM7 binds and activates glycogenin, the self-glucosylating initiator of glycogen biosynthesis. TRIM11, also known as protein BIA1, or RING finger protein 92 (RNF92), is an E3 ubiquitin-protein ligase involved in the development of the central nervous system. It is overexpressed in high-grade gliomas and promotes proliferation, invasion, migration and glial tumor growth. TRIM11 acts as a potential therapeutic target for congenital central hypoventilation syndrome (CCHS) by mediating the degradation of CCHS-associated polyalanine-expanded Phox2b. TRIM11 modulates the function of neurogenic transcription factor Pax6 through the ubiquitin-proteosome system, and thus plays an essential role for Pax6-dependent neurogenesis. It also binds to and destabilizes a key component of the activator-mediated cofactor complex (ARC105), humanin, a neuroprotective peptide against Alzheimer's disease-relevant insults, and further regulates ARC105 function in transforming growth factor beta (TGFbeta) signaling. Moreover, TRIM11 negatively regulates retinoic acid-inducible gene-I (RIG-I)-mediated interferon-beta (IFNbeta) production and antiviral activity by targeting TANK-binding kinase-1 (TBK1). It may contribute to the endogenous restriction of retroviruses in cells. It enhances N-tropic murine leukemia virus (N-MLV) entry by interfering with Ref1 restriction. It also suppresses the early steps of human immunodeficiency virus HIV-1 transduction, resulting in decreased reverse transcripts. TRIM27, also known as RING finger protein 76 (RNF76), RET finger protein (RFP), or zinc finger protein RFP, is a nuclear E3 ubiquitin-protein ligase that is highly expressed in testis and in various tumor cell lines. Expression of TRIM27 is associated with prognosis of colon and endometrial cancers. TRIM27 was first identified as a fusion partner of the RET receptor tyrosine kinase. It functions as a transcriptional repressor and associates with several proteins involved in transcriptional activity, such as enhancer of polycomb 1 (Epc1), a member of the Polycomb group proteins, and Mi-2beta, a main component of the nucleosome remodeling and deacetylase (NuRD) complex, and the cell cycle regulator retinoblastoma protein (RB1). It also interacts with HDAC1, leading to downregulation of thioredoxin binding protein 2 (TBP-2), which inhibits the function of thioredoxin. Moreover, TRIM27 mediates Pax7-induced ubiquitination of MyoD in skeletal muscle atrophy. In addition, it inhibits muscle differentiation by modulating serum response factor (SRF) and Epc1. TRIM27 promotes a non-canonical polyubiquitination of PTEN, a lipid phosphatase that catalyzes PtdIns(3,4,5)P3 (PIP3) to PtdIns(4,5)P2 (PIP2). It is an IKKepsilon-interacting protein that regulates IkappaB kinase (IKK) function and negatively regulates signaling involved in the antiviral response and inflammation. TRIM27 also forms a protein complex with MBD4 or MBD2 or MBD3, and thus plays an important role in the enhancement of transcriptional repression through MBD proteins in tumorigenesis, spermatogenesis, and embryogenesis. It is a component of an estrogen receptor 1 (ESR1) regulatory complex that is involved in estrogen receptor-mediated transcription in MCF-7 cells.
Q#133 - >GPK93_06g09500	non-specific	237872	4	163	4.64807e-33	115.766	PRK14968	PRK14968	 - 	cl17173	putative methyltransferase; Provisional
Q#133 - >GPK93_06g09500	superfamily	450167	4	163	4.64807e-33	115.766	cl17173	AdoMet_MTases superfamily	 - 	 - 	N/A. This family appears to have methyltransferase activity.
Q#133 - >GPK93_06g09500	specific	225443	1	163	1.25742e-26	101.259	COG2890	HemK	N	cl34511	Methylase of polypeptide chain release factors [Translation, ribosomal structure and biogenesis]. 
Q#133 - >GPK93_06g09500	superfamily	225443	1	163	1.25742e-26	101.259	cl34511	HemK superfamily	N	 - 	Methylase of polypeptide chain release factors [Translation, ribosomal structure and biogenesis]. 
Q#133 - >GPK93_06g09500	non-specific	129628	4	160	7.46914e-23	89.1444	TIGR00537	hemK_rel_arch	 - 	cl17173	HemK-related putative methylase. The gene hemK from E. coli was found to contribute to heme biosynthesis and originally suggested to be protoporphyrinogen oxidase. Functional analysis of the nearest homolog in Saccharomyces cerevisiae, YNL063w, finds it is not protoporphyrinogen oxidase and sequence analysis suggests that HemK homologs have S-adenosyl-methionine-dependent methyltransferase activity (Medline 99237242). Homologs are found, usually in a single copy, in nearly all completed genomes, but varying somewhat in apparent domain architecture. This model represents an archaeal and eukaryotic protein family that lacks an N-terminal domain found in HemK and its eubacterial homologs. It is found in a single copy in the first six completed archaeal and eukaryotic genomes. [Unknown function, Enzymes of unknown specificity]
Q#133 - >GPK93_06g09500	non-specific	184931	4	145	5.71755e-14	66.6147	PRK14967	PRK14967	 - 	cl29297	putative methyltransferase; Provisional
Q#133 - >GPK93_06g09500	superfamily	184931	4	145	5.71755e-14	66.6147	cl29297	PRK14967 superfamily	 - 	 - 	putative methyltransferase; Provisional
Q#133 - >GPK93_06g09500	non-specific	236467	9	108	4.64183e-10	56.3236	PRK09328	PRK09328	NC	cl17173	N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase; Provisional
